date,year,document_type,keyword,count,frequency
2001-03-20,2001,minutes,financial conditions,3,0.0006235709831635835
2001-03-20,2001,minutes,growth,26,0.0054042818540843895
2001-03-20,2001,minutes,recession,0,0.0
2001-05-15,2001,minutes,inflation,26,0.005218787635487756
2001-05-15,2001,minutes,employment,4,0.0008028904054596548
2001-05-15,2001,minutes,unemployment,4,0.0008028904054596548
2001-05-15,2001,minutes,labor market,0,0.0
2001-05-15,2001,minutes,risks,12,0.0024086712163789645
2001-05-15,2001,minutes,uncertainty,1,0.0002007226013649137
2001-05-15,2001,minutes,financial conditions,1,0.0002007226013649137
2001-05-15,2001,minutes,growth,29,0.005820955439582497
2001-05-15,2001,minutes,recession,1,0.0002007226013649137
2001-06-27,2001,minutes,inflation,18,0.0036518563603164943
2001-06-27,2001,minutes,employment,4,0.0008115236356258876
2001-06-27,2001,minutes,unemployment,7,0.0014201663623453033
2001-06-27,2001,minutes,labor market,2,0.0004057618178129438
2001-06-27,2001,minutes,risks,9,0.0018259281801582471
2001-06-27,2001,minutes,uncertainty,2,0.0004057618178129438
2001-06-27,2001,minutes,financial conditions,3,0.0006086427267194157
2001-06-27,2001,minutes,growth,25,0.005072022722661797
2001-06-27,2001,minutes,recession,0,0.0
2001-08-21,2001,minutes,inflation,10,0.002086375964948884
2001-08-21,2001,minutes,employment,6,0.0012518255789693302
2001-08-21,2001,minutes,unemployment,3,0.0006259127894846651
2001-08-21,2001,minutes,labor market,2,0.00041727519298977677
2001-08-21,2001,minutes,risks,7,0.0014604631754642186
2001-08-21,2001,minutes,uncertainty,4,0.0008345503859795535
2001-08-21,2001,minutes,financial conditions,4,0.0008345503859795535
2001-08-21,2001,minutes,growth,20,0.004172751929897768
2001-08-21,2001,minutes,recession,0,0.0
2001-10-02,2001,minutes,inflation,14,0.0032043945983062485
2001-10-02,2001,minutes,employment,5,0.0011444266422522317
2001-10-02,2001,minutes,unemployment,3,0.000686655985351339
2001-10-02,2001,minutes,labor market,1,0.00022888532845044633
2001-10-02,2001,minutes,risks,6,0.001373311970702678
2001-10-02,2001,minutes,uncertainty,8,0.0018310826276035706
2001-10-02,2001,minutes,financial conditions,1,0.00022888532845044633
2001-10-02,2001,minutes,growth,9,0.002059967956054017
2001-10-02,2001,minutes,recession,0,0.0
2001-11-06,2001,minutes,inflation,15,0.0035294117647058825
2001-11-06,2001,minutes,employment,3,0.0007058823529411765
2001-11-06,2001,minutes,unemployment,3,0.0007058823529411765
2001-11-06,2001,minutes,labor market,2,0.00047058823529411766
2001-11-06,2001,minutes,risks,9,0.0021176470588235292
2001-11-06,2001,minutes,uncertainty,6,0.001411764705882353
2001-11-06,2001,minutes,financial conditions,1,0.00023529411764705883
2001-11-06,2001,minutes,growth,7,0.0016470588235294118
2001-11-06,2001,minutes,recession,0,0.0
2001-12-11,2001,minutes,inflation,11,0.0024117518088138568
2001-12-11,2001,minutes,employment,3,0.00065775049331287
2001-12-11,2001,minutes,unemployment,1,0.00021925016443762334
2001-12-11,2001,minutes,labor market,6,0.00131550098662574
2001-12-11,2001,minutes,risks,8,0.0017540013155009867
2001-12-11,2001,minutes,uncertainty,2,0.0004385003288752467
2001-12-11,2001,minutes,financial conditions,1,0.00021925016443762334
2001-12-11,2001,minutes,growth,9,0.0019732514799386098
2001-12-11,2001,minutes,recession,2,0.0004385003288752467
2002-01-30,2002,minutes,inflation,14,0.0017827581815866547
2002-01-30,2002,minutes,employment,3,0.00038201961033999744
2002-01-30,2002,minutes,unemployment,8,0.0010187189609066599
2002-01-30,2002,minutes,labor market,1,0.00012733987011333248
2002-01-30,2002,minutes,risks,7,0.0008913790907933274
2002-01-30,2002,minutes,uncertainty,3,0.00038201961033999744
2002-01-30,2002,minutes,financial conditions,1,0.00012733987011333248
2002-01-30,2002,minutes,growth,21,0.0026741372723799823
2002-01-30,2002,minutes,recession,1,0.00012733987011333248
2002-03-19,2002,minutes,inflation,8,0.0017474879860200961
2002-03-19,2002,minutes,employment,4,0.0008737439930100481
2002-03-19,2002,minutes,unemployment,4,0.0008737439930100481
2002-03-19,2002,minutes,labor market,0,0.0
2002-03-19,2002,minutes,risks,7,0.0015290519877675841
2002-03-19,2002,minutes,uncertainty,4,0.0008737439930100481
2002-03-19,2002,minutes,financial conditions,1,0.00021843599825251202
2002-03-19,2002,minutes,growth,17,0.003713411970292704
2002-03-19,2002,minutes,recession,0,0.0
2002-05-07,2002,minutes,inflation,17,0.004336734693877551
2002-05-07,2002,minutes,employment,3,0.0007653061224489796
2002-05-07,2002,minutes,unemployment,2,0.0005102040816326531
2002-05-07,2002,minutes,labor market,0,0.0
2002-05-07,2002,minutes,risks,7,0.0017857142857142857
2002-05-07,2002,minutes,uncertainty,1,0.00025510204081632655
2002-05-07,2002,minutes,financial conditions,1,0.00025510204081632655
2002-05-07,2002,minutes,growth,18,0.004591836734693878
2002-05-07,2002,minutes,recession,0,0.0
2002-06-26,2002,minutes,inflation,24,0.005683163627752783
2002-06-26,2002,minutes,employment,2,0.0004735969689793985
2002-06-26,2002,minutes,unemployment,4,0.000947193937958797
2002-06-26,2002,minutes,labor market,0,0.0
2002-06-26,2002,minutes,risks,5,0.0011839924224484964
2002-06-26,2002,minutes,uncertainty,4,0.000947193937958797
2002-06-26,2002,minutes,financial conditions,1,0.00023679848448969926
2002-06-26,2002,minutes,growth,21,0.0049727681742836845
2002-06-26,2002,minutes,recession,0,0.0
2002-08-13,2002,minutes,inflation,11,0.002732919254658385
2002-08-13,2002,minutes,employment,3,0.0007453416149068323
2002-08-13,2002,minutes,unemployment,2,0.0004968944099378882
2002-08-13,2002,minutes,labor market,0,0.0
2002-08-13,2002,minutes,risks,8,0.001987577639751553
2002-08-13,2002,minutes,uncertainty,2,0.0004968944099378882
2002-08-13,2002,minutes,financial conditions,2,0.0004968944099378882
2002-08-13,2002,minutes,growth,17,0.00422360248447205
2002-08-13,2002,minutes,recession,0,0.0
2002-09-24,2002,minutes,inflation,14,0.0036929570034291742
2002-09-24,2002,minutes,employment,6,0.0015826958586125032
2002-09-24,2002,minutes,unemployment,3,0.0007913479293062516
2002-09-24,2002,minutes,labor market,1,0.0002637826431020839
2002-09-24,2002,minutes,risks,4,0.0010551305724083356
2002-09-24,2002,minutes,uncertainty,2,0.0005275652862041678
2002-09-24,2002,minutes,financial conditions,1,0.0002637826431020839
2002-09-24,2002,minutes,growth,20,0.005275652862041678
2002-09-24,2002,minutes,recession,0,0.0
2002-11-06,2002,minutes,inflation,9,0.001989829759009507
2002-11-06,2002,minutes,employment,5,0.001105460977227504
2002-11-06,2002,minutes,unemployment,3,0.0006632765863365023
2002-11-06,2002,minutes,labor market,1,0.00022109219544550078
2002-11-06,2002,minutes,risks,7,0.0015476453681185054
2002-11-06,2002,minutes,uncertainty,2,0.00044218439089100157
2002-11-06,2002,minutes,financial conditions,2,0.00044218439089100157
2002-11-06,2002,minutes,growth,15,0.0033163829316825116
2002-11-06,2002,minutes,recession,0,0.0
2002-12-10,2002,minutes,inflation,8,0.0024509803921568627
2002-12-10,2002,minutes,employment,4,0.0012254901960784314
2002-12-10,2002,minutes,unemployment,1,0.00030637254901960784
2002-12-10,2002,minutes,labor market,1,0.00030637254901960784
2002-12-10,2002,minutes,risks,8,0.0024509803921568627
2002-12-10,2002,minutes,uncertainty,3,0.0009191176470588235
2002-12-10,2002,minutes,financial conditions,1,0.00030637254901960784
2002-12-10,2002,minutes,growth,15,0.004595588235294118
2002-12-10,2002,minutes,recession,0,0.0
2003-01-29,2003,minutes,inflation,9,0.0012152308938698352
2003-01-29,2003,minutes,employment,4,0.0005401026194977045
2003-01-29,2003,minutes,unemployment,4,0.0005401026194977045
2003-01-29,2003,minutes,labor market,4,0.0005401026194977045
2003-01-29,2003,minutes,risks,4,0.0005401026194977045
2003-01-29,2003,minutes,uncertainty,3,0.0004050769646232784
2003-01-29,2003,minutes,financial conditions,3,0.0004050769646232784
2003-01-29,2003,minutes,growth,19,0.002565487442614097
2003-01-29,2003,minutes,recession,0,0.0
2003-03-18,2003,minutes,inflation,9,0.0024691358024691358
2003-03-18,2003,minutes,employment,2,0.0005486968449931413
2003-03-18,2003,minutes,unemployment,2,0.0005486968449931413
2003-03-18,2003,minutes,labor market,3,0.0008230452674897119
2003-03-18,2003,minutes,risks,2,0.0005486968449931413
2003-03-18,2003,minutes,uncertainty,5,0.0013717421124828531
2003-03-18,2003,minutes,financial conditions,2,0.0005486968449931413
2003-03-18,2003,minutes,growth,16,0.0043895747599451305
2003-03-18,2003,minutes,recession,0,0.0
2003-05-06,2003,minutes,inflation,10,0.0025438819638768763
2003-05-06,2003,minutes,employment,4,0.0010175527855507504
2003-05-06,2003,minutes,unemployment,2,0.0005087763927753752
2003-05-06,2003,minutes,labor market,2,0.0005087763927753752
2003-05-06,2003,minutes,risks,8,0.002035105571101501
2003-05-06,2003,minutes,uncertainty,2,0.0005087763927753752
2003-05-06,2003,minutes,financial conditions,1,0.0002543881963876876
2003-05-06,2003,minutes,growth,22,0.005596540320529127
2003-05-06,2003,minutes,recession,0,0.0
2003-06-25,2003,minutes,inflation,27,0.0054678007290400975
2003-06-25,2003,minutes,employment,2,0.0004050222762251924
2003-06-25,2003,minutes,unemployment,4,0.0008100445524503848
2003-06-25,2003,minutes,labor market,0,0.0
2003-06-25,2003,minutes,risks,13,0.0026326447954637504
2003-06-25,2003,minutes,uncertainty,1,0.0002025111381125962
2003-06-25,2003,minutes,financial conditions,5,0.001012555690562981
2003-06-25,2003,minutes,growth,20,0.004050222762251924
2003-06-25,2003,minutes,recession,0,0.0
2003-08-12,2003,minutes,inflation,14,0.0036678019386953103
2003-08-12,2003,minutes,employment,3,0.0007859575582918522
2003-08-12,2003,minutes,unemployment,1,0.00026198585276395077
2003-08-12,2003,minutes,labor market,1,0.00026198585276395077
2003-08-12,2003,minutes,risks,11,0.002881844380403458
2003-08-12,2003,minutes,uncertainty,1,0.00026198585276395077
2003-08-12,2003,minutes,financial conditions,5,0.0013099292638197536
2003-08-12,2003,minutes,growth,16,0.004191773644223212
2003-08-12,2003,minutes,recession,0,0.0
2003-09-16,2003,minutes,inflation,18,0.004582484725050916
2003-09-16,2003,minutes,employment,8,0.002036659877800407
2003-09-16,2003,minutes,unemployment,1,0.0002545824847250509
2003-09-16,2003,minutes,labor market,0,0.0
2003-09-16,2003,minutes,risks,9,0.002291242362525458
2003-09-16,2003,minutes,uncertainty,4,0.0010183299389002036
2003-09-16,2003,minutes,financial conditions,2,0.0005091649694501018
2003-09-16,2003,minutes,growth,16,0.004073319755600814
2003-09-16,2003,minutes,recession,0,0.0
2003-10-28,2003,minutes,inflation,20,0.005356186395286556
2003-10-28,2003,minutes,employment,7,0.0018746652383502945
2003-10-28,2003,minutes,unemployment,1,0.0002678093197643278
2003-10-28,2003,minutes,labor market,2,0.0005356186395286556
2003-10-28,2003,minutes,risks,8,0.0021424745581146223
2003-10-28,2003,minutes,uncertainty,2,0.0005356186395286556
2003-10-28,2003,minutes,financial conditions,3,0.0008034279592929834
2003-10-28,2003,minutes,growth,16,0.004284949116229245
2003-10-28,2003,minutes,recession,0,0.0
2003-12-09,2003,minutes,inflation,27,0.006355932203389831
2003-12-09,2003,minutes,employment,9,0.00211864406779661
2003-12-09,2003,minutes,unemployment,4,0.0009416195856873823
2003-12-09,2003,minutes,labor market,2,0.00047080979284369113
2003-12-09,2003,minutes,risks,12,0.002824858757062147
2003-12-09,2003,minutes,uncertainty,2,0.00047080979284369113
2003-12-09,2003,minutes,financial conditions,2,0.00047080979284369113
2003-12-09,2003,minutes,growth,18,0.00423728813559322
2003-12-09,2003,minutes,recession,0,0.0
2004-01-28,2004,minutes,inflation,27,0.0031903580290677065
2004-01-28,2004,minutes,employment,10,0.0011816140848398913
2004-01-28,2004,minutes,unemployment,5,0.0005908070424199456
2004-01-28,2004,minutes,labor market,5,0.0005908070424199456
2004-01-28,2004,minutes,risks,8,0.000945291267871913
2004-01-28,2004,minutes,uncertainty,1,0.00011816140848398913
2004-01-28,2004,minutes,financial conditions,1,0.00011816140848398913
2004-01-28,2004,minutes,growth,20,0.0023632281696797826
2004-01-28,2004,minutes,recession,0,0.0
2004-03-16,2004,minutes,inflation,26,0.006673511293634497
2004-03-16,2004,minutes,employment,16,0.004106776180698152
2004-03-16,2004,minutes,unemployment,1,0.0002566735112936345
2004-03-16,2004,minutes,labor market,3,0.0007700205338809035
2004-03-16,2004,minutes,risks,5,0.0012833675564681724
2004-03-16,2004,minutes,uncertainty,0,0.0
2004-03-16,2004,minutes,financial conditions,1,0.0002566735112936345
2004-03-16,2004,minutes,growth,25,0.006416837782340862
2004-03-16,2004,minutes,recession,0,0.0
2004-05-04,2004,minutes,inflation,26,0.0054621848739495795
2004-05-04,2004,minutes,employment,8,0.0016806722689075631
2004-05-04,2004,minutes,unemployment,1,0.0002100840336134454
2004-05-04,2004,minutes,labor market,5,0.0010504201680672268
2004-05-04,2004,minutes,risks,7,0.0014705882352941176
2004-05-04,2004,minutes,uncertainty,1,0.0002100840336134454
2004-05-04,2004,minutes,financial conditions,2,0.0004201680672268908
2004-05-04,2004,minutes,growth,21,0.004411764705882353
2004-05-04,2004,minutes,recession,0,0.0
2004-06-30,2004,minutes,inflation,31,0.006879715934309809
2004-06-30,2004,minutes,employment,7,0.0015534842432312472
2004-06-30,2004,minutes,unemployment,3,0.0006657789613848203
2004-06-30,2004,minutes,labor market,6,0.0013315579227696406
2004-06-30,2004,minutes,risks,5,0.0011096316023080338
2004-06-30,2004,minutes,uncertainty,2,0.0004438526409232135
2004-06-30,2004,minutes,financial conditions,2,0.0004438526409232135
2004-06-30,2004,minutes,growth,19,0.004216600088770528
2004-06-30,2004,minutes,recession,0,0.0
2004-08-10,2004,minutes,inflation,21,0.005480167014613779
2004-08-10,2004,minutes,employment,8,0.0020876826722338203
2004-08-10,2004,minutes,unemployment,3,0.0007828810020876827
2004-08-10,2004,minutes,labor market,3,0.0007828810020876827
2004-08-10,2004,minutes,risks,7,0.0018267223382045928
2004-08-10,2004,minutes,uncertainty,3,0.0007828810020876827
2004-08-10,2004,minutes,financial conditions,2,0.0005219206680584551
2004-08-10,2004,minutes,growth,38,0.009916492693110648
2004-08-10,2004,minutes,recession,0,0.0
2004-09-21,2004,minutes,inflation,22,0.005417384880571288
2004-09-21,2004,minutes,employment,4,0.0009849790691947797
2004-09-21,2004,minutes,unemployment,3,0.0007387343018960847
2004-09-21,2004,minutes,labor market,10,0.002462447672986949
2004-09-21,2004,minutes,risks,4,0.0009849790691947797
2004-09-21,2004,minutes,uncertainty,2,0.0004924895345973898
2004-09-21,2004,minutes,financial conditions,1,0.0002462447672986949
2004-09-21,2004,minutes,growth,22,0.005417384880571288
2004-09-21,2004,minutes,recession,0,0.0
2004-11-10,2004,minutes,inflation,15,0.004205214465937763
2004-11-10,2004,minutes,employment,8,0.00224278104850014
2004-11-10,2004,minutes,unemployment,2,0.000560695262125035
2004-11-10,2004,minutes,labor market,3,0.0008410428931875525
2004-11-10,2004,minutes,risks,4,0.00112139052425007
2004-11-10,2004,minutes,uncertainty,1,0.0002803476310625175
2004-11-10,2004,minutes,financial conditions,4,0.00112139052425007
2004-11-10,2004,minutes,growth,15,0.004205214465937763
2004-11-10,2004,minutes,recession,0,0.0
2004-12-14,2004,minutes,inflation,21,0.005287009063444109
2004-12-14,2004,minutes,employment,11,0.0027693856998992953
2004-12-14,2004,minutes,unemployment,3,0.0007552870090634441
2004-12-14,2004,minutes,labor market,4,0.0010070493454179255
2004-12-14,2004,minutes,risks,9,0.0022658610271903325
2004-12-14,2004,minutes,uncertainty,1,0.00025176233635448137
2004-12-14,2004,minutes,financial conditions,5,0.0012588116817724068
2004-12-14,2004,minutes,growth,23,0.005790533736153071
2004-12-14,2004,minutes,recession,0,0.0
2005-02-02,2005,minutes,inflation,28,0.00397444996451384
2005-02-02,2005,minutes,employment,8,0.00113555713271824
2005-02-02,2005,minutes,unemployment,5,0.0007097232079489
2005-02-02,2005,minutes,labor market,4,0.00056777856635912
2005-02-02,2005,minutes,risks,7,0.00099361249112846
2005-02-02,2005,minutes,uncertainty,4,0.00056777856635912
2005-02-02,2005,minutes,financial conditions,4,0.00056777856635912
2005-02-02,2005,minutes,growth,27,0.00383250532292406
2005-02-02,2005,minutes,recession,0,0.0
2005-03-22,2005,minutes,inflation,38,0.008907641819034223
2005-03-22,2005,minutes,employment,2,0.00046882325363338024
2005-03-22,2005,minutes,unemployment,2,0.00046882325363338024
2005-03-22,2005,minutes,labor market,3,0.0007032348804500703
2005-03-22,2005,minutes,risks,5,0.0011720581340834506
2005-03-22,2005,minutes,uncertainty,2,0.00046882325363338024
2005-03-22,2005,minutes,financial conditions,2,0.00046882325363338024
2005-03-22,2005,minutes,growth,20,0.0046882325363338025
2005-03-22,2005,minutes,recession,0,0.0
2005-05-03,2005,minutes,inflation,32,0.007684918347742555
2005-05-03,2005,minutes,employment,5,0.0012007684918347744
2005-05-03,2005,minutes,unemployment,2,0.0004803073967339097
2005-05-03,2005,minutes,labor market,2,0.0004803073967339097
2005-05-03,2005,minutes,risks,11,0.002641690682036503
2005-05-03,2005,minutes,uncertainty,6,0.001440922190201729
2005-05-03,2005,minutes,financial conditions,1,0.00024015369836695484
2005-05-03,2005,minutes,growth,32,0.007684918347742555
2005-05-03,2005,minutes,recession,0,0.0
2005-06-30,2005,minutes,inflation,36,0.00837404047452896
2005-06-30,2005,minutes,employment,1,0.00023261223540358222
2005-06-30,2005,minutes,unemployment,5,0.0011630611770179111
2005-06-30,2005,minutes,labor market,6,0.0013956734124214933
2005-06-30,2005,minutes,risks,4,0.0009304489416143289
2005-06-30,2005,minutes,uncertainty,2,0.00046522447080716444
2005-06-30,2005,minutes,financial conditions,2,0.00046522447080716444
2005-06-30,2005,minutes,growth,23,0.005350081414282391
2005-06-30,2005,minutes,recession,0,0.0
2005-08-09,2005,minutes,inflation,30,0.009196811771919068
2005-08-09,2005,minutes,employment,4,0.001226241569589209
2005-08-09,2005,minutes,unemployment,2,0.0006131207847946045
2005-08-09,2005,minutes,labor market,3,0.0009196811771919068
2005-08-09,2005,minutes,risks,4,0.001226241569589209
2005-08-09,2005,minutes,uncertainty,0,0.0
2005-08-09,2005,minutes,financial conditions,3,0.0009196811771919068
2005-08-09,2005,minutes,growth,18,0.005518087063151441
2005-08-09,2005,minutes,recession,0,0.0
2005-09-20,2005,minutes,inflation,27,0.007860262008733625
2005-09-20,2005,minutes,employment,6,0.0017467248908296944
2005-09-20,2005,minutes,unemployment,2,0.0005822416302765648
2005-09-20,2005,minutes,labor market,1,0.0002911208151382824
2005-09-20,2005,minutes,risks,4,0.0011644832605531296
2005-09-20,2005,minutes,uncertainty,1,0.0002911208151382824
2005-09-20,2005,minutes,financial conditions,1,0.0002911208151382824
2005-09-20,2005,minutes,growth,15,0.004366812227074236
2005-09-20,2005,minutes,recession,0,0.0
2005-11-01,2005,minutes,inflation,30,0.008121277747698972
2005-11-01,2005,minutes,employment,8,0.002165674066053059
2005-11-01,2005,minutes,unemployment,2,0.0005414185165132648
2005-11-01,2005,minutes,labor market,0,0.0
2005-11-01,2005,minutes,risks,7,0.0018949648077964266
2005-11-01,2005,minutes,uncertainty,1,0.0002707092582566324
2005-11-01,2005,minutes,financial conditions,2,0.0005414185165132648
2005-11-01,2005,minutes,growth,19,0.005143475906876015
2005-11-01,2005,minutes,recession,0,0.0
2005-12-13,2005,minutes,inflation,29,0.00825740318906606
2005-12-13,2005,minutes,employment,9,0.002562642369020501
2005-12-13,2005,minutes,unemployment,1,0.0002847380410022779
2005-12-13,2005,minutes,labor market,1,0.0002847380410022779
2005-12-13,2005,minutes,risks,4,0.0011389521640091116
2005-12-13,2005,minutes,uncertainty,0,0.0
2005-12-13,2005,minutes,financial conditions,3,0.0008542141230068337
2005-12-13,2005,minutes,growth,19,0.00541002277904328
2005-12-13,2005,minutes,recession,0,0.0
2006-01-31,2006,minutes,inflation,25,0.0037352457791722696
2006-01-31,2006,minutes,employment,4,0.0005976393246675631
2006-01-31,2006,minutes,unemployment,3,0.00044822949350067237
2006-01-31,2006,minutes,labor market,0,0.0
2006-01-31,2006,minutes,risks,7,0.0010458688181682356
2006-01-31,2006,minutes,uncertainty,0,0.0
2006-01-31,2006,minutes,financial conditions,1,0.00014940983116689077
2006-01-31,2006,minutes,growth,21,0.0031376064545047063
2006-01-31,2006,minutes,recession,0,0.0
2006-03-28,2006,minutes,inflation,28,0.006975585450921774
2006-03-28,2006,minutes,employment,6,0.0014947683109118087
2006-03-28,2006,minutes,unemployment,1,0.00024912805181863477
2006-03-28,2006,minutes,labor market,5,0.001245640259093174
2006-03-28,2006,minutes,risks,7,0.0017438963627304435
2006-03-28,2006,minutes,uncertainty,1,0.00024912805181863477
2006-03-28,2006,minutes,financial conditions,3,0.0007473841554559044
2006-03-28,2006,minutes,growth,25,0.00622820129546587
2006-03-28,2006,minutes,recession,0,0.0
2006-05-10,2006,minutes,inflation,39,0.009004848764719464
2006-05-10,2006,minutes,employment,5,0.0011544677903486493
2006-05-10,2006,minutes,unemployment,1,0.00023089355806972986
2006-05-10,2006,minutes,labor market,1,0.00023089355806972986
2006-05-10,2006,minutes,risks,7,0.0016162549064881089
2006-05-10,2006,minutes,uncertainty,1,0.00023089355806972986
2006-05-10,2006,minutes,financial conditions,1,0.00023089355806972986
2006-05-10,2006,minutes,growth,33,0.007619487416301085
2006-05-10,2006,minutes,recession,0,0.0
2006-06-29,2006,minutes,inflation,47,0.011338962605548853
2006-06-29,2006,minutes,employment,1,0.00024125452352231604
2006-06-29,2006,minutes,unemployment,3,0.0007237635705669482
2006-06-29,2006,minutes,labor market,0,0.0
2006-06-29,2006,minutes,risks,6,0.0014475271411338963
2006-06-29,2006,minutes,uncertainty,2,0.0004825090470446321
2006-06-29,2006,minutes,financial conditions,1,0.00024125452352231604
2006-06-29,2006,minutes,growth,31,0.007478890229191798
2006-06-29,2006,minutes,recession,0,0.0
2006-08-08,2006,minutes,inflation,34,0.009176788124156544
2006-08-08,2006,minutes,employment,1,0.0002699055330634278
2006-08-08,2006,minutes,unemployment,1,0.0002699055330634278
2006-08-08,2006,minutes,labor market,0,0.0
2006-08-08,2006,minutes,risks,9,0.0024291497975708503
2006-08-08,2006,minutes,uncertainty,2,0.0005398110661268556
2006-08-08,2006,minutes,financial conditions,1,0.0002699055330634278
2006-08-08,2006,minutes,growth,28,0.007557354925775978
2006-08-08,2006,minutes,recession,0,0.0
2006-09-20,2006,minutes,inflation,38,0.010217800484001076
2006-09-20,2006,minutes,employment,8,0.0021511158913686476
2006-09-20,2006,minutes,unemployment,1,0.00026888948642108095
2006-09-20,2006,minutes,labor market,1,0.00026888948642108095
2006-09-20,2006,minutes,risks,7,0.0018822264049475664
2006-09-20,2006,minutes,uncertainty,2,0.0005377789728421619
2006-09-20,2006,minutes,financial conditions,2,0.0005377789728421619
2006-09-20,2006,minutes,growth,28,0.007528905619790266
2006-09-20,2006,minutes,recession,0,0.0
2006-10-25,2006,minutes,inflation,41,0.009242560865644725
2006-10-25,2006,minutes,employment,5,0.001127141568981064
2006-10-25,2006,minutes,unemployment,1,0.0002254283137962128
2006-10-25,2006,minutes,labor market,2,0.0004508566275924256
2006-10-25,2006,minutes,risks,10,0.002254283137962128
2006-10-25,2006,minutes,uncertainty,2,0.0004508566275924256
2006-10-25,2006,minutes,financial conditions,2,0.0004508566275924256
2006-10-25,2006,minutes,growth,25,0.00563570784490532
2006-10-25,2006,minutes,recession,0,0.0
2006-12-12,2006,minutes,inflation,32,0.007736943907156673
2006-12-12,2006,minutes,employment,10,0.0024177949709864605
2006-12-12,2006,minutes,unemployment,2,0.00048355899419729207
2006-12-12,2006,minutes,labor market,4,0.0009671179883945841
2006-12-12,2006,minutes,risks,9,0.0021760154738878143
2006-12-12,2006,minutes,uncertainty,2,0.00048355899419729207
2006-12-12,2006,minutes,financial conditions,3,0.0007253384912959381
2006-12-12,2006,minutes,growth,29,0.007011605415860735
2006-12-12,2006,minutes,recession,0,0.0
2007-01-31,2007,minutes,inflation,42,0.005562913907284768
2007-01-31,2007,minutes,employment,6,0.0007947019867549669
2007-01-31,2007,minutes,unemployment,4,0.0005298013245033113
2007-01-31,2007,minutes,labor market,2,0.00026490066225165563
2007-01-31,2007,minutes,risks,14,0.0018543046357615894
2007-01-31,2007,minutes,uncertainty,0,0.0
2007-01-31,2007,minutes,financial conditions,2,0.00026490066225165563
2007-01-31,2007,minutes,growth,38,0.005033112582781457
2007-01-31,2007,minutes,recession,0,0.0
2007-03-21,2007,minutes,inflation,42,0.010132689987937274
2007-03-21,2007,minutes,employment,5,0.0012062726176115801
2007-03-21,2007,minutes,unemployment,1,0.00024125452352231604
2007-03-21,2007,minutes,labor market,0,0.0
2007-03-21,2007,minutes,risks,7,0.0016887816646562123
2007-03-21,2007,minutes,uncertainty,2,0.0004825090470446321
2007-03-21,2007,minutes,financial conditions,2,0.0004825090470446321
2007-03-21,2007,minutes,growth,30,0.007237635705669481
2007-03-21,2007,minutes,recession,0,0.0
2007-05-09,2007,minutes,inflation,37,0.008718190386427899
2007-05-09,2007,minutes,employment,9,0.002120640904806786
2007-05-09,2007,minutes,unemployment,3,0.000706880301602262
2007-05-09,2007,minutes,labor market,3,0.000706880301602262
2007-05-09,2007,minutes,risks,5,0.00117813383600377
2007-05-09,2007,minutes,uncertainty,2,0.000471253534401508
2007-05-09,2007,minutes,financial conditions,2,0.000471253534401508
2007-05-09,2007,minutes,growth,26,0.006126295947219604
2007-05-09,2007,minutes,recession,0,0.0
2007-06-28,2007,minutes,inflation,49,0.010594594594594595
2007-06-28,2007,minutes,employment,5,0.001081081081081081
2007-06-28,2007,minutes,unemployment,4,0.0008648648648648649
2007-06-28,2007,minutes,labor market,3,0.0006486486486486486
2007-06-28,2007,minutes,risks,6,0.0012972972972972972
2007-06-28,2007,minutes,uncertainty,1,0.00021621621621621621
2007-06-28,2007,minutes,financial conditions,1,0.00021621621621621621
2007-06-28,2007,minutes,growth,34,0.0073513513513513516
2007-06-28,2007,minutes,recession,0,0.0
2007-08-07,2007,minutes,inflation,35,0.00801098649576562
2007-08-07,2007,minutes,employment,7,0.0016021972991531242
2007-08-07,2007,minutes,unemployment,1,0.00022888532845044633
2007-08-07,2007,minutes,labor market,2,0.00045777065690089265
2007-08-07,2007,minutes,risks,9,0.002059967956054017
2007-08-07,2007,minutes,uncertainty,2,0.00045777065690089265
2007-08-07,2007,minutes,financial conditions,3,0.000686655985351339
2007-08-07,2007,minutes,growth,47,0.010757610437170977
2007-08-07,2007,minutes,recession,0,0.0
2007-09-18,2007,minutes,inflation,27,0.0048543689320388345
2007-09-18,2007,minutes,employment,14,0.0025170801869830997
2007-09-18,2007,minutes,unemployment,3,0.0005393743257820927
2007-09-18,2007,minutes,labor market,0,0.0
2007-09-18,2007,minutes,risks,11,0.001977705861201007
2007-09-18,2007,minutes,uncertainty,7,0.0012585400934915498
2007-09-18,2007,minutes,financial conditions,4,0.000719165767709457
2007-09-18,2007,minutes,growth,27,0.0048543689320388345
2007-09-18,2007,minutes,recession,0,0.0
2007-10-31,2007,minutes,inflation,42,0.007521489971346705
2007-10-31,2007,minutes,employment,6,0.0010744985673352436
2007-10-31,2007,minutes,unemployment,4,0.0007163323782234957
2007-10-31,2007,minutes,labor market,1,0.00017908309455587392
2007-10-31,2007,minutes,risks,18,0.0032234957020057307
2007-10-31,2007,minutes,uncertainty,3,0.0005372492836676218
2007-10-31,2007,minutes,financial conditions,2,0.00035816618911174784
2007-10-31,2007,minutes,growth,38,0.0068051575931232094
2007-10-31,2007,minutes,recession,0,0.0
2007-12-11,2007,minutes,inflation,46,0.007622203811101905
2007-12-11,2007,minutes,employment,6,0.0009942004971002485
